"Agent","DateTime","Status"
"christophertawanda","Feb 02, 2022 08:11:47 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 08:11:48 pm","Connected"
"christophertawanda","Feb 02, 2022 08:11:56 pm","Busy"
"christophertawanda","Feb 02, 2022 08:17:55 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 08:18:05 pm","Available"
"christophertawanda","Feb 02, 2022 08:33:09 pm","Joining Customer"
"christophertawanda","Feb 02, 2022 08:33:09 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 08:33:10 pm","Connected"
"christophertawanda","Feb 02, 2022 08:33:15 pm","Busy"
"christophertawanda","Feb 02, 2022 08:34:54 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 08:35:04 pm","Available"
"christophertawanda","Feb 02, 2022 08:49:23 pm","Joining Customer"
"christophertawanda","Feb 02, 2022 08:49:23 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 08:49:25 pm","Connected"
"christophertawanda","Feb 02, 2022 08:49:31 pm","Busy"
"christophertawanda","Feb 02, 2022 09:01:58 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 09:02:08 pm","Available"
"christophertawanda","Feb 02, 2022 09:02:50 pm","Lunch"
"christophertawanda","Feb 02, 2022 09:32:49 pm","Available"
"christophertawanda","Feb 02, 2022 09:50:27 pm","Joining Customer"
"christophertawanda","Feb 02, 2022 09:50:27 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 09:50:29 pm","Connected"
"christophertawanda","Feb 02, 2022 09:50:36 pm","Busy"
"christophertawanda","Feb 02, 2022 09:51:17 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 09:51:27 pm","Available"
"christophertawanda","Feb 02, 2022 10:11:52 pm","Joining Customer"
"christophertawanda","Feb 02, 2022 10:11:53 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 10:11:54 pm","Connected"
"christophertawanda","Feb 02, 2022 10:12:01 pm","Busy"
"christophertawanda","Feb 02, 2022 10:14:41 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 10:14:51 pm","Available"
"christophertawanda","Feb 02, 2022 10:36:53 pm","Joining Customer"
"christophertawanda","Feb 02, 2022 10:36:53 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 10:36:54 pm","Connected"
"christophertawanda","Feb 02, 2022 10:37:03 pm","Busy"
"christophertawanda","Feb 02, 2022 10:45:16 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 10:45:26 pm","Available"
"christophertawanda","Feb 02, 2022 11:02:29 pm","Joining Customer"
"christophertawanda","Feb 02, 2022 11:02:29 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 11:02:31 pm","Connected"
"christophertawanda","Feb 02, 2022 11:02:37 pm","Busy"
"christophertawanda","Feb 02, 2022 11:14:24 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 11:14:34 pm","Available"
"christophertawanda","Feb 02, 2022 11:29:02 pm","Joining Customer"
"christophertawanda","Feb 02, 2022 11:29:03 pm","Connecting Agent"
"christophertawanda","Feb 02, 2022 11:29:04 pm","Connected"
"christophertawanda","Feb 02, 2022 11:29:12 pm","Busy"
"christophertawanda","Feb 02, 2022 11:36:14 pm","Wrap Up"
"christophertawanda","Feb 02, 2022 11:36:24 pm","Available"
"christophertawanda","Feb 02, 2022 11:38:34 pm","Break"
"christophertawanda","Feb 02, 2022 11:48:36 pm","Available"
"christophertawanda","Feb 01, 2022 12:00:43 am","Available"
"clemence",NA,NA
"clemence","Feb 02, 2022 01:57:56 pm","Offline"
"clemence","Feb 02, 2022 03:00:12 pm","Email"
"clemence","Feb 02, 2022 05:00:13 pm","Break"
"clemence","Feb 02, 2022 05:10:14 pm","Email"
"clemence","Feb 02, 2022 07:30:15 pm","Lunch"
"clemence","Feb 02, 2022 08:00:16 pm","Email"
"clemence","Feb 02, 2022 09:30:18 pm","Break"
"clemence","Feb 02, 2022 09:40:18 pm","Email"
"clemence","Feb 02, 2022 11:00:23 pm","Offline"
"clemence","Feb 01, 2022 02:42:29 pm","Offline"
"colinonions",NA,NA
"colinonions",NA,NA
"courage",NA,NA
"courage","Feb 02, 2022 12:00:24 am","Offline"
"courage","Feb 01, 2022 12:01:11 am","Offline"
"dagim",NA,NA
"dagim","Feb 02, 2022 03:42:09 am","Available"
"dagim","Feb 02, 2022 03:42:09 am","Joining Customer"
"dagim","Feb 02, 2022 03:42:09 am","Connecting Agent"
"dagim","Feb 02, 2022 03:42:11 am","Connected"
"dagim","Feb 02, 2022 03:42:19 am","Busy"
"dagim","Feb 02, 2022 03:53:07 am","Wrap Up"
"dagim","Feb 02, 2022 03:53:17 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 03:58:27 am","Non_Core_Work"
"dagim","Feb 02, 2022 04:00:20 am","Break"
"dagim","Feb 02, 2022 04:11:41 am","Available"
"dagim","Feb 02, 2022 04:11:41 am","Joining Customer"
"dagim","Feb 02, 2022 04:11:48 am","Connected"
"dagim","Feb 02, 2022 04:11:48 am","Calling Customer"
"dagim","Feb 02, 2022 04:12:22 am","Busy"
"dagim","Feb 02, 2022 04:12:51 am","Wrap Up"
"dagim","Feb 02, 2022 04:13:01 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 04:14:19 am","Available"
"dagim","Feb 02, 2022 04:14:19 am","Joining Customer"
"dagim","Feb 02, 2022 04:14:22 am","Connected"
"dagim","Feb 02, 2022 04:14:23 am","Calling Customer"
"dagim","Feb 02, 2022 04:14:31 am","Busy"
"dagim","Feb 02, 2022 04:28:28 am","Wrap Up"
"dagim","Feb 02, 2022 04:28:30 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 04:32:46 am","Available"
"dagim","Feb 02, 2022 04:33:29 am","Joining Customer"
"dagim","Feb 02, 2022 04:33:30 am","Connecting Agent"
"dagim","Feb 02, 2022 04:33:31 am","Connected"
"dagim","Feb 02, 2022 04:33:39 am","Busy"
"dagim","Feb 02, 2022 04:34:45 am","Wrap Up"
"dagim","Feb 02, 2022 04:34:50 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 04:37:16 am","Available"
"dagim","Feb 02, 2022 04:39:40 am","Joining Customer"
"dagim","Feb 02, 2022 04:39:42 am","Connecting Agent"
"dagim","Feb 02, 2022 04:39:42 am","Connected"
"dagim","Feb 02, 2022 04:39:51 am","Busy"
"dagim","Feb 02, 2022 05:25:25 am","Wrap Up"
"dagim","Feb 02, 2022 05:25:35 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 05:30:57 am","Offline"
"dagim","Feb 02, 2022 05:31:15 am","Available"
"dagim","Feb 02, 2022 05:54:58 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 05:55:00 am","Available"
"dagim","Feb 02, 2022 06:01:24 am","Lunch"
"dagim","Feb 02, 2022 06:35:29 am","Email"
"dagim","Feb 02, 2022 07:07:26 am","Available"
"dagim","Feb 02, 2022 07:29:35 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 07:29:37 am","Available"
"dagim","Feb 02, 2022 08:10:00 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 08:10:01 am","Available"
"dagim","Feb 02, 2022 08:35:29 am","Seller_Extra_ACW"
"dagim","Feb 02, 2022 08:35:31 am","Break"
"dagim","Feb 02, 2022 08:52:13 am","Available"
"dagim","Feb 02, 2022 09:07:57 am","Offline"
"dagim","Feb 02, 2022 09:07:59 am","Available"
"dagim","Feb 02, 2022 10:00:37 am","Offline"
"dagim","Feb 01, 2022 02:01:00 am","Available"
"devaughn",NA,NA
"devaughn","Feb 02, 2022 12:00:06 am","Training"
"devaughn","Feb 02, 2022 12:00:09 am","Available"
"devaughn","Feb 02, 2022 12:21:09 am","Joining Customer"
"devaughn","Feb 02, 2022 12:21:09 am","Connecting Agent"
"devaughn","Feb 02, 2022 12:21:10 am","Connected"
"devaughn","Feb 02, 2022 12:21:17 am","Busy"
"devaughn","Feb 02, 2022 12:21:24 am","Wrap Up"
"devaughn","Feb 02, 2022 12:21:34 am","Available"
"devaughn","Feb 02, 2022 12:45:14 am","Break"
"devaughn","Feb 02, 2022 12:54:56 am","Available"
"devaughn","Feb 02, 2022 01:08:06 am","Dialout"
"devaughn","Feb 02, 2022 01:08:11 am","Calling Customer"
"devaughn","Feb 02, 2022 01:08:45 am","Busy"
"devaughn","Feb 02, 2022 01:09:18 am","Wrap Up"
"devaughn","Feb 02, 2022 01:09:22 am","Available"
"devaughn","Feb 02, 2022 01:09:22 am","Available"
"devaughn","Feb 02, 2022 01:33:46 am","Joining Customer"
"devaughn","Feb 02, 2022 01:33:46 am","Connecting Agent"
"devaughn","Feb 02, 2022 01:33:47 am","Connected"
"devaughn","Feb 02, 2022 01:33:52 am","Busy"
"devaughn","Feb 02, 2022 01:48:43 am","Wrap Up"
"devaughn","Feb 02, 2022 01:48:53 am","Available"
"devaughn","Feb 02, 2022 02:00:04 am","Offline"
"devaughn","Feb 02, 2022 02:00:11 am","Seller_Extra_ACW"
"devaughn","Feb 02, 2022 02:00:14 am","Offline"
"devaughn","Feb 02, 2022 05:00:05 pm","Available"
"devaughn","Feb 02, 2022 05:12:32 pm","Joining Customer"
"devaughn","Feb 02, 2022 05:12:32 pm","Connecting Agent"
"devaughn","Feb 02, 2022 05:12:33 pm","Connected"
"devaughn","Feb 02, 2022 05:12:40 pm","Busy"
"devaughn","Feb 02, 2022 05:18:28 pm","Wrap Up"
"devaughn","Feb 02, 2022 05:18:38 pm","Available"
"devaughn","Feb 02, 2022 05:28:42 pm","Dialout"
"devaughn","Feb 02, 2022 05:28:48 pm","Calling Customer"
"devaughn","Feb 02, 2022 05:29:05 pm","Busy"
"devaughn","Feb 02, 2022 05:39:34 pm","Wrap Up"
"devaughn","Feb 02, 2022 05:39:36 pm","Available"
"devaughn","Feb 02, 2022 05:39:36 pm","Available"
"devaughn","Feb 02, 2022 05:53:10 pm","Joining Customer"
"devaughn","Feb 02, 2022 05:53:10 pm","Connecting Agent"
"devaughn","Feb 02, 2022 05:53:12 pm","Connected"
"devaughn","Feb 02, 2022 05:53:19 pm","Busy"
"devaughn","Feb 02, 2022 06:12:31 pm","Wrap Up"
"devaughn","Feb 02, 2022 06:12:41 pm","Available"
"devaughn","Feb 02, 2022 06:28:06 pm","Joining Customer"
"devaughn","Feb 02, 2022 06:28:06 pm","Connecting Agent"
"devaughn","Feb 02, 2022 06:28:08 pm","Connected"
"devaughn","Feb 02, 2022 06:28:15 pm","Busy"
"devaughn","Feb 02, 2022 06:52:44 pm","Wrap Up"
"devaughn","Feb 02, 2022 06:52:54 pm","Available"
"devaughn","Feb 02, 2022 07:00:15 pm","Meeting"
"devaughn","Feb 02, 2022 07:45:22 pm","Break"
"devaughn","Feb 02, 2022 08:00:02 pm","Available"
"devaughn","Feb 02, 2022 08:12:54 pm","Joining Customer"
"devaughn","Feb 02, 2022 08:12:54 pm","Connecting Agent"
"devaughn","Feb 02, 2022 08:12:55 pm","Connected"
"devaughn","Feb 02, 2022 08:13:03 pm","Busy"
"devaughn","Feb 02, 2022 08:16:25 pm","Wrap Up"
"devaughn","Feb 02, 2022 08:16:35 pm","Available"
"devaughn","Feb 02, 2022 08:31:33 pm","Joining Customer"
"devaughn","Feb 02, 2022 08:31:34 pm","Connecting Agent"
"devaughn","Feb 02, 2022 08:31:36 pm","Connected"
"devaughn","Feb 02, 2022 08:31:41 pm","Busy"
"devaughn","Feb 02, 2022 08:53:27 pm","Wrap Up"
"devaughn","Feb 02, 2022 08:53:37 pm","Available"
"devaughn","Feb 02, 2022 09:07:46 pm","Joining Customer"
"devaughn","Feb 02, 2022 09:07:46 pm","Connecting Agent"
"devaughn","Feb 02, 2022 09:07:47 pm","Connected"
"devaughn","Feb 02, 2022 09:07:54 pm","Busy"
"devaughn","Feb 02, 2022 09:21:41 pm","Wrap Up"
"devaughn","Feb 02, 2022 09:21:51 pm","Available"
"devaughn","Feb 02, 2022 09:36:27 pm","Joining Customer"
"devaughn","Feb 02, 2022 09:36:27 pm","Connecting Agent"
"devaughn","Feb 02, 2022 09:36:29 pm","Connected"
"devaughn","Feb 02, 2022 09:36:36 pm","Busy"
"devaughn","Feb 02, 2022 09:43:44 pm","Wrap Up"
"devaughn","Feb 02, 2022 09:43:54 pm","Available"
"devaughn","Feb 02, 2022 10:04:17 pm","Joining Customer"
"devaughn","Feb 02, 2022 10:04:18 pm","Connecting Agent"
"devaughn","Feb 02, 2022 10:04:27 pm","Connected"
"devaughn","Feb 02, 2022 10:04:34 pm","Busy"
"devaughn","Feb 02, 2022 10:08:20 pm","Wrap Up"
"devaughn","Feb 02, 2022 10:08:30 pm","Available"
"devaughn","Feb 02, 2022 10:29:57 pm","Joining Customer"
"devaughn","Feb 02, 2022 10:29:57 pm","Connecting Agent"
"devaughn","Feb 02, 2022 10:29:59 pm","Connected"
"devaughn","Feb 02, 2022 10:30:07 pm","Busy"
"devaughn","Feb 02, 2022 10:34:09 pm","Wrap Up"
"devaughn","Feb 02, 2022 10:34:19 pm","Available"
"devaughn","Feb 02, 2022 10:45:19 pm","Lunch"
"devaughn","Feb 02, 2022 11:15:05 pm","Available"
"devaughn","Feb 02, 2022 11:30:01 pm","Joining Customer"
"devaughn","Feb 02, 2022 11:30:01 pm","Connecting Agent"
"devaughn","Feb 02, 2022 11:30:03 pm","Connected"
"devaughn","Feb 02, 2022 11:30:10 pm","Busy"
"devaughn","Feb 02, 2022 11:35:59 pm","Wrap Up"
"devaughn","Feb 02, 2022 11:36:09 pm","Available"
"devaughn","Feb 02, 2022 11:49:35 pm","Joining Customer"
"devaughn","Feb 02, 2022 11:49:35 pm","Connecting Agent"
"devaughn","Feb 02, 2022 11:49:36 pm","Connected"
"devaughn","Feb 02, 2022 11:49:41 pm","Busy"
"devaughn","Feb 02, 2022 11:51:34 pm","Wrap Up"
"devaughn","Feb 02, 2022 11:51:44 pm","Available"
"devaughn","Feb 01, 2022 12:01:17 am","Available"
"dilnozagofur",NA,NA
"dilnozagofur","Feb 02, 2022 03:01:27 pm","Available"
"dilnozagofur","Feb 02, 2022 03:17:11 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 03:17:11 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 03:17:12 pm","Connected"
"dilnozagofur","Feb 02, 2022 03:17:20 pm","Busy"
"dilnozagofur","Feb 02, 2022 03:31:40 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 03:31:42 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 03:34:08 pm","Available"
"dilnozagofur","Feb 02, 2022 03:47:42 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 03:47:43 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 03:47:44 pm","Connected"
"dilnozagofur","Feb 02, 2022 03:47:49 pm","Busy"
"dilnozagofur","Feb 02, 2022 03:55:20 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 03:55:22 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 03:58:37 pm","Available"
"dilnozagofur","Feb 02, 2022 04:09:46 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 04:09:46 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 04:09:47 pm","Connected"
"dilnozagofur","Feb 02, 2022 04:09:55 pm","Busy"
"dilnozagofur","Feb 02, 2022 04:11:05 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 04:11:07 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 04:13:29 pm","Available"
"dilnozagofur","Feb 02, 2022 04:27:51 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 04:27:51 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 04:27:53 pm","Connected"
"dilnozagofur","Feb 02, 2022 04:27:58 pm","Busy"
"dilnozagofur","Feb 02, 2022 04:32:27 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 04:32:28 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 04:34:38 pm","Available"
"dilnozagofur","Feb 02, 2022 04:46:59 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 04:46:59 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 04:47:00 pm","Connected"
"dilnozagofur","Feb 02, 2022 04:47:07 pm","Busy"
"dilnozagofur","Feb 02, 2022 05:01:52 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 05:01:54 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 05:05:06 pm","Break"
"dilnozagofur","Feb 02, 2022 05:17:25 pm","Available"
"dilnozagofur","Feb 02, 2022 05:31:31 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 05:31:31 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 05:31:32 pm","Connected"
"dilnozagofur","Feb 02, 2022 05:31:39 pm","Busy"
"dilnozagofur","Feb 02, 2022 05:57:55 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 05:57:58 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 06:01:52 pm","Available"
"dilnozagofur","Feb 02, 2022 06:15:37 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 06:15:37 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 06:15:39 pm","Connected"
"dilnozagofur","Feb 02, 2022 06:15:46 pm","Busy"
"dilnozagofur","Feb 02, 2022 06:23:02 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 06:23:04 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 06:25:02 pm","Lunch"
"dilnozagofur","Feb 02, 2022 06:56:23 pm","Training"
"dilnozagofur","Feb 02, 2022 07:26:44 pm","Technical_Issues"
"dilnozagofur","Feb 02, 2022 07:27:13 pm","Available"
"dilnozagofur","Feb 02, 2022 07:42:36 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 07:42:36 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 07:42:37 pm","Connected"
"dilnozagofur","Feb 02, 2022 07:42:44 pm","Busy"
"dilnozagofur","Feb 02, 2022 07:47:14 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 07:47:16 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 07:50:17 pm","Available"
"dilnozagofur","Feb 02, 2022 08:05:22 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 08:05:22 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 08:05:23 pm","Connected"
"dilnozagofur","Feb 02, 2022 08:05:28 pm","Busy"
"dilnozagofur","Feb 02, 2022 08:10:18 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 08:10:19 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 08:13:31 pm","Available"
"dilnozagofur","Feb 02, 2022 08:26:57 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 08:26:57 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 08:26:58 pm","Connected"
"dilnozagofur","Feb 02, 2022 08:27:02 pm","Available"
"dilnozagofur","Feb 02, 2022 08:27:05 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 08:27:05 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 08:27:07 pm","Connected"
"dilnozagofur","Feb 02, 2022 08:27:14 pm","Busy"
"dilnozagofur","Feb 02, 2022 08:37:05 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 08:37:07 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 08:40:19 pm","Available"
"dilnozagofur","Feb 02, 2022 08:51:56 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 08:51:57 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 08:51:58 pm","Connected"
"dilnozagofur","Feb 02, 2022 08:52:05 pm","Busy"
"dilnozagofur","Feb 02, 2022 08:56:29 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 08:56:31 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 08:59:24 pm","Available"
"dilnozagofur","Feb 02, 2022 09:13:44 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 09:13:44 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 09:13:45 pm","Connected"
"dilnozagofur","Feb 02, 2022 09:13:50 pm","Busy"
"dilnozagofur","Feb 02, 2022 09:15:50 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 09:15:51 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 09:17:29 pm","Break"
"dilnozagofur","Feb 02, 2022 09:27:42 pm","Available"
"dilnozagofur","Feb 02, 2022 09:43:35 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 09:43:35 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 09:43:36 pm","Connected"
"dilnozagofur","Feb 02, 2022 09:43:43 pm","Busy"
"dilnozagofur","Feb 02, 2022 09:46:07 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 09:46:09 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 09:49:03 pm","Available"
"dilnozagofur","Feb 02, 2022 10:10:07 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 10:10:08 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 10:10:09 pm","Connected"
"dilnozagofur","Feb 02, 2022 10:10:13 pm","Busy"
"dilnozagofur","Feb 02, 2022 10:24:59 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 10:25:02 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 10:28:05 pm","Available"
"dilnozagofur","Feb 02, 2022 10:51:01 pm","Joining Customer"
"dilnozagofur","Feb 02, 2022 10:51:01 pm","Connecting Agent"
"dilnozagofur","Feb 02, 2022 10:51:02 pm","Connected"
"dilnozagofur","Feb 02, 2022 10:51:08 pm","Busy"
"dilnozagofur","Feb 02, 2022 10:53:40 pm","Wrap Up"
"dilnozagofur","Feb 02, 2022 10:53:42 pm","Seller_Extra_ACW"
"dilnozagofur","Feb 02, 2022 10:56:39 pm","Available"
"dilnozagofur","Feb 02, 2022 11:00:15 pm","Offline"
"dilnozagofur","Feb 01, 2022 04:52:25 pm","Offline"
"diwine",NA,NA
"diwine","Feb 02, 2022 12:00:15 am","Offline"
"diwine","Feb 02, 2022 01:00:44 am","Available"
"diwine","Feb 02, 2022 03:01:01 am","Break"
"diwine","Feb 02, 2022 03:11:08 am","Available"
"diwine","Feb 02, 2022 03:28:04 am","Joining Customer"
"diwine","Feb 02, 2022 03:28:24 am","Contact Missed"
"diwine","Feb 02, 2022 03:28:54 am","Available"
"diwine","Feb 02, 2022 03:29:06 am","Joining Customer"
"diwine","Feb 02, 2022 03:29:18 am","Connected"
"diwine","Feb 02, 2022 03:29:19 am","Calling Customer"
"diwine","Feb 02, 2022 03:29:30 am","Busy"
"diwine","Feb 02, 2022 03:33:39 am","Wrap Up"
"diwine","Feb 02, 2022 03:33:49 am","Available"
"diwine","Feb 02, 2022 03:33:51 am","Seller_Extra_ACW"
"diwine","Feb 02, 2022 03:39:12 am","Offline"
"diwine","Feb 02, 2022 03:40:34 am","Available"
"diwine","Feb 02, 2022 03:40:34 am","Joining Customer"
"diwine","Feb 02, 2022 03:40:49 am","Connected"
"diwine","Feb 02, 2022 03:40:49 am","Calling Customer"
"diwine","Feb 02, 2022 03:40:59 am","Busy"
"diwine","Feb 02, 2022 03:44:10 am","Wrap Up"
"diwine","Feb 02, 2022 03:44:20 am","Available"
"diwine","Feb 02, 2022 03:44:20 am","Seller_Extra_ACW"
"diwine","Feb 02, 2022 03:48:46 am","Calling Customer"
"diwine","Feb 02, 2022 03:49:23 am","Busy"
"diwine","Feb 02, 2022 03:49:29 am","Wrap Up"
"diwine","Feb 02, 2022 03:49:39 am","Seller_Extra_ACW"
"diwine","Feb 02, 2022 03:49:40 am","Offline"
"diwine","Feb 02, 2022 03:52:52 am","Available"
"diwine","Feb 02, 2022 03:55:15 am","Joining Customer"
"diwine","Feb 02, 2022 03:55:15 am","Available"
"diwine","Feb 02, 2022 03:55:40 am","Contact Missed"
"diwine","Feb 02, 2022 03:55:44 am","Available"
"diwine","Feb 02, 2022 03:55:44 am","Joining Customer"
"diwine","Feb 02, 2022 03:55:44 am","Connecting Agent"
"diwine","Feb 02, 2022 03:55:45 am","Connected"
"diwine","Feb 02, 2022 03:55:54 am","Busy"
"diwine","Feb 02, 2022 03:58:39 am","Wrap Up"
"diwine","Feb 02, 2022 03:58:43 am","Seller_Extra_ACW"
"diwine","Feb 02, 2022 04:02:50 am","Available"
"diwine","Feb 02, 2022 04:09:06 am","Joining Customer"
"diwine","Feb 02, 2022 04:09:06 am","Connecting Agent"
"diwine","Feb 02, 2022 04:09:07 am","Connected"
"diwine","Feb 02, 2022 04:09:16 am","Busy"
"diwine","Feb 02, 2022 04:24:17 am","Wrap Up"
"diwine","Feb 02, 2022 04:24:25 am","Seller_Extra_ACW"
"diwine","Feb 02, 2022 04:29:31 am","Available"
"diwine","Feb 02, 2022 04:45:08 am","Lunch"
"diwine","Feb 02, 2022 05:15:12 am","Available"
"diwine","Feb 02, 2022 07:01:10 am","Break"
"diwine","Feb 02, 2022 07:11:25 am","Available"
"diwine","Feb 02, 2022 09:00:11 am","Offline"
"diwine","Feb 02, 2022 05:00:40 pm","Available"
"diwine","Feb 02, 2022 05:20:49 pm","Joining Customer"
"diwine","Feb 02, 2022 05:20:50 pm","Connecting Agent"
"diwine","Feb 02, 2022 05:20:50 pm","Connected"
"diwine","Feb 02, 2022 05:20:53 pm","Busy"
"diwine","Feb 02, 2022 05:22:01 pm","Wrap Up"
"diwine","Feb 02, 2022 05:22:05 pm","Seller_Extra_ACW"
"diwine","Feb 02, 2022 05:24:59 pm","Available"
"diwine","Feb 02, 2022 05:32:43 pm","Joining Customer"
"diwine","Feb 02, 2022 05:32:43 pm","Connecting Agent"
"diwine","Feb 02, 2022 05:32:45 pm","Connected"
"diwine","Feb 02, 2022 05:32:47 pm","Busy"
"diwine","Feb 02, 2022 05:36:24 pm","Wrap Up"
"diwine","Feb 02, 2022 05:36:30 pm","Seller_Extra_ACW"
"diwine","Feb 02, 2022 05:40:15 pm","Available"
"diwine","Feb 02, 2022 05:46:37 pm","Joining Customer"
"diwine","Feb 02, 2022 05:46:37 pm","Connecting Agent"
"diwine","Feb 02, 2022 05:46:38 pm","Connected"
"diwine","Feb 02, 2022 05:46:41 pm","Busy"
"diwine","Feb 02, 2022 05:55:27 pm","Wrap Up"
"diwine","Feb 02, 2022 05:55:37 pm","Available"
"diwine","Feb 02, 2022 05:55:40 pm","Seller_Extra_ACW"
"diwine","Feb 02, 2022 05:59:58 pm","Available"
"diwine","Feb 02, 2022 06:45:35 pm","Break"
"diwine","Feb 02, 2022 06:55:37 pm","Available"
"diwine","Feb 02, 2022 08:45:45 pm","Lunch"
"diwine","Feb 02, 2022 09:16:49 pm","Available"
"diwine","Feb 02, 2022 11:15:26 pm","Break"
"diwine","Feb 02, 2022 11:26:33 pm","Available"
"diwine","Feb 01, 2022 12:00:59 am","Offline"
"djath",NA,NA
"djath","Feb 02, 2022 12:01:25 am","Break"
"djath","Feb 02, 2022 12:11:55 am","Lunch"
"djath","Feb 02, 2022 12:45:12 am","Available"
"djath","Feb 02, 2022 12:48:36 am","Joining Customer"
"djath","Feb 02, 2022 12:48:36 am","Connecting Agent"
"djath","Feb 02, 2022 12:48:37 am","Connected"
"djath","Feb 02, 2022 12:48:46 am","Busy"
"djath","Feb 02, 2022 12:52:12 am","Wrap Up"
"djath","Feb 02, 2022 12:52:14 am","Seller_Extra_ACW"
"djath","Feb 02, 2022 12:54:20 am","Available"
"djath","Feb 02, 2022 01:00:31 am","Joining Customer"
"djath","Feb 02, 2022 01:00:31 am","Connecting Agent"
